flow_duration,packet_count,avg_packet_size,packet_rate,iat_mean
0.6409667736992402,11,209.20997351280178,17.16157599950963,0.05826970669993092
16.283122098867324,5,60.0186598373891,0.30706641942750074,3.256624419773465
0.061586994866149485,13,426.63772957179486,211.08352547893656,0.00473746114354996
0.3683531600369392,5,69.55130171756957,13.573929973883189,0.07367063200738784
11.13508873415089,13,456.2322613924261,1.1674805931388312,0.8565452872423762
1.3719227734357275,11,66.88512437956194,8.01794402206221,0.12472025213052068
1.0858319996814112,6,129.99513221725513,5.525716687075378,0.18097199994690186
0.052157653217907225,9,342.70625678813525,172.5537758073448,0.005795294801989692
0.46108012546899213,10,405.77706100561227,21.688204387097368,0.04610801254689921
0.7258856561284199,7,178.2593573918931,9.643392097503572,0.10369795087548857
13.273942458708001,12,189.63705014197356,0.9040268207677616,1.106161871559
11.321035152078393,12,486.40992238276004,1.0599737425775027,0.9434195960065327
0.05987523829040751,4,125.58207269692491,66.8055796387675,0.014968809572601877
4.826505310069856,7,135.1470183250421,1.4503247277891602,0.689500758581408
0.05340799385223898,10,318.64963818357955,187.23788853905393,0.005340799385223898
1.5520000175400428,9,146.66033244624884,5.7989690066274715,0.17244444639333809
0.5434561871624501,9,93.52783987221962,16.56067262200424,0.060384020795827796
0.04899380874926073,5,325.92011216950436,102.05371102273091,0.009798761749852145
0.05324925151749318,11,294.6505802028298,206.57567358268565,0.004840841047044834
0.07332088738011576,12,222.17149088711065,163.66414031227802,0.00611007394834298
16.075937525988337,12,254.3544799145742,0.7464572427331729,1.339661460499028
4.923838843759829,17,498.6988412443531,3.452590659327682,0.28963757904469584
0.1308304129122444,10,317.8165327255236,76.43482717361432,0.01308304129122444
5.603963087146647,11,255.60011250373793,1.9628965838889632,0.5094511897406042
0.04824628397991777,16,544.4224748997219,331.63175855491596,0.003015392748744861
0.048119803482179695,22,1497.2365328002022,457.19222457230745,0.0021872637946445317
0.0845244412348178,9,403.5568899016194,106.47807744741019,0.009391604581646422
19.40860207789324,12,187.6644635824983,0.6182825507906221,1.6173835064911033
0.05101546832897001,9,331.609665675238,176.41708083446517,0.005668385369885557
0.05598106577875781,10,406.2483164965959,178.6318259734621,0.005598106577875781
9.707906517748254,4,81.68050595231644,0.4120352820339888,2.4269766294370636
1.2528235178061373,12,807.1161426069111,9.578364254379272,0.1044019598171781
15.672260048886816,38,416.92206986025184,2.42466624988775,0.41242789602333724
4.013358023682155,8,350.6015139462614,1.9933432185200863,0.5016697529602694
0.23623633953762144,12,595.1713891148844,50.79658795715872,0.01968636162813512
0.6467148627748747,9,285.1291767887981,13.916488576408293,0.07185720697498607
0.33226164016418985,12,147.53954168795957,36.11611618503448,0.02768847001368249
11.095236219655657,8,111.49824432766196,0.7210301648042138,1.3869045274569571
3.6166899386660427,4,50.42096614442987,1.1059836667876857,0.9041724846665107
0.6516074696360876,10,200.56375705983282,15.346662624332469,0.06516074696360877
0.8328243224709742,9,200.21929527842408,10.806600812638575,0.09253603583010823
18.680132270516523,4,40.0,0.21413124607866582,4.670033067629131
0.04811936509244392,10,493.69997498569023,207.8165408206992,0.004811936509244392
0.3956340727868206,10,225.8429665156876,25.275881648819205,0.03956340727868206
2.9322254864142967,15,445.715911483739,5.115568386366804,0.19548169909428645
0.11172363131948401,7,245.28519708473445,62.654605094090215,0.01596051875992629
2.2341861788649466,104,658.6185286307826,46.549388311423556,0.021482559412162948
0.05691053100042139,9,125.92203294061325,158.14296302969586,0.006323392333380155
16.190847266029802,10,323.8996111026371,0.6176329030649996,1.6190847266029802
1.0126026272538535,23,394.0677168694133,22.713747111614037,0.04402620118495015
0.7038914981810118,8,158.8088363693177,11.365388018854478,0.08798643727262648
0.3203037163443574,17,645.9804729140208,53.07462615177203,0.018841395079079847
1.1996729216715565,8,134.97889435637543,6.668484263905242,0.14995911520894456
0.2574334626203742,4,230.9400625038006,15.537995563143335,0.06435836565509355
5.700936829726187,27,896.0883968402111,4.736063704339765,0.2111458085083773
0.5310064475070406,15,276.53652105280526,28.24824457484787,0.03540042983380271
1.1804167560605898,10,248.89010619528113,8.471584250780246,0.11804167560605898
0.19353043934318348,9,251.8450150933974,46.50431234768443,0.02150338214924261
0.04819224851166743,6,238.17745913406287,124.50135001580989,0.008032041418611238
5.997419594317251,9,470.0485827153068,1.500645378977284,0.666379954924139
0.054975715590500684,19,902.3883285150677,345.6071430070304,0.0028934587152895097
0.0483787891692158,9,200.5092468619828,186.03193991731493,0.005375421018801755
1.333644312393329,13,450.6070799628108,9.747726495882912,0.10258802403025608
0.04811388269465649,10,379.67720363282643,207.84022074174854,0.004811388269465649
1.4676500206398573,8,314.65077397068933,5.450890803321222,0.18345625257998216
14.181757611963105,11,210.41093705643334,0.7756443383802362,1.289250691996646
0.05357844744614847,4,113.64689344026984,74.65688519661545,0.013394611861537117
0.05014115029943662,11,501.3702343751177,219.3806870067677,0.004558286390857875
3.8050834995142697,162,1027.1549021942978,42.574624189109066,0.023488169750088085
0.10044587505111421,4,82.17869924127908,39.822441667858506,0.025111468762778553
0.048113825366329736,9,221.7769900146801,187.05642154777073,0.005345980596258859
0.05906287735412977,9,147.98101455664866,152.37997881541926,0.006562541928236641
0.051650296697119784,11,392.2644522429552,212.9707030436749,0.00469548151791998
1.6832229118965314,9,84.62193085845645,5.346885392535124,0.18702476798850348
1.6847400198606453,17,240.24351874935107,10.090577655658805,0.09910235410944972
19.951291735019595,10,168.46481910218446,0.501220679483497,1.9951291735019594
0.5435839614199318,6,115.78440815333605,11.037853258817647,0.09059732690332196
7.659237264107469,13,306.87217076919273,1.6972969437727543,0.5891720972390361
0.05716637400128666,11,258.5697830284757,192.42081017334456,0.00519694309102606
0.04811382298525099,21,1090.7956931983526,436.4650052114426,0.002291134427869095
0.1018414950994169,10,433.75528119797605,98.19180276407053,0.01018414950994169
0.04930511008904768,13,388.1576187253942,263.6643539892985,0.003792700776080591
0.38629378297559064,9,109.36025726847481,23.298329915313953,0.042921531441732295
6.023534667843236,30,1069.8976048303134,4.980464404090777,0.20078448892810788
0.055376052791024546,6,169.86009401641257,108.35008451473614,0.009229342131837424
10.922074145186285,10,111.67354879877796,0.9155770110210547,1.0922074145186285
0.04821082888609053,116,1183.9383723937124,2406.0984363923176,0.000415610593845608
0.5075315711256816,10,218.30415749606047,19.703207778425412,0.050753157112568156
2.3371952561248346,10,581.3873242894589,4.278632678974546,0.23371952561248346
3.2726683794210896,16,531.5533199258487,4.888976866892416,0.2045417737138181
0.04916983056504792,10,153.4816377076658,203.3767431183389,0.004916983056504792
2.3297282072988974,10,198.34935420066805,4.292346192431634,0.23297282072988973
0.061736772540933564,9,335.07584067745387,145.78021541428484,0.006859641393437063
0.05010625683815889,13,679.3684671304443,259.44863616512913,0.0038543274490891455
2.1674821618533047,9,308.38113154480004,4.152283307514999,0.24083135131703384
2.8527559290804447,7,85.67869740726674,2.4537675756426784,0.4075365612972064
1.5615295397082845,8,191.18095075699821,5.123181980594816,0.19519119246353556
0.04815326118519095,19,640.2419241356187,394.5734833395512,0.002534382167641629
0.21727698224264289,10,265.85814328422885,46.02420328552131,0.021727698224264288
17.438577124187518,9,224.83876809332364,0.5160971526465248,1.9376196804652797
