flow_duration,packet_count,avg_packet_size,iat_mean,packet_rate
0.01661035039879265,3,164.78823296854094,0.005536783466264217,180.61027780714727
209.77357736159036,4,112.99322447010293,52.44339434039759,0.01906817841555484
0.22077557051964633,3,111.06369349035214,0.0735918568398821,13.588459959309839
11.258813206160756,4,80.62324865524614,2.814703301540189,0.35527723275586665
0.00939119296046889,3,89.59543280654192,0.00313039765348963,319.4482333211705
0.0008762358774741376,3,110.1805691361326,0.0002920786258247125,3423.7356368560086
0.008489970645095624,4,86.56463650102293,0.002122492661273906,471.14414963385866
28.939632520176854,4,142.78238401927896,7.2349081300442135,0.13821875579142825
0.18770436484533815,4,139.0447862119922,0.046926091211334536,21.310106471396445
0.0003451518862041604,4,121.29581739084271,8.62879715510401e-05,11589.100798464027
0.10508186007836873,4,117.63069635524155,0.026270465019592182,38.06556143007794
0.12851018294823663,3,106.20853876299044,0.04283672764941221,23.34445357694641
0.07869677558926544,3,71.83536220947359,0.026232258529755147,38.12100276709701
0.00026987828899399354,3,119.58059289270335,8.995942966466451e-05,11116.12205332593
90.73510500998832,3,104.76844601594688,30.245035003329438,0.03306327798562368
928.714033926869,2,205.5786755198996,464.3570169634345,0.0021535154277182904
2.0979852603775666,2,140.3043332735547,1.0489926301887833,0.9532955439544258
0.00024795554780693974,3,134.6772893092153,8.265184926897991e-05,12098.942840899148
0.03422077715649639,4,171.34383378998402,0.008555194289124098,116.88805259177609
3.4339998214373484,3,216.46210224478625,1.1446666071457827,0.8736168188687641
0.0068183246822404115,3,188.92297200465242,0.002272774894080137,439.9907806992611
0.018179349698988382,3,74.69356626901448,0.006059783232996128,165.0224045234654
0.04147564047697442,3,98.20815144658052,0.013825213492324807,72.33161358087953
192.0673605849585,4,85.11882931520933,48.01684014623962,0.020826026805479278
10348.364758379688,4,151.30120583097815,2587.091189594922,0.00038653450022245895
0.00024795532283009995,4,73.706993317923,6.198883070752499e-05,16131.938424813801
35.841019686557665,4,121.66512534216452,8.960254921639416,0.11160396760419787
35.79791986059791,3,115.86935062293456,11.932639953532636,0.08380375205270078
0.03323130695712859,4,72.19315380076546,0.008307826739282147,120.36842261907918
27.013231194858992,3,161.36703804295942,9.00441039828633,0.111056688419079
0.000249140015225051,3,71.70615608931139,8.304667174168367e-05,12041.42175752083
0.003930833004759727,2,157.0230816402076,0.0019654165023798636,508.7980073379511
0.0004442894306555081,4,101.66922473929296,0.00011107235766387703,9003.140124441783
193.12913595951522,4,114.93640629124383,48.282283989878806,0.02071153055248226
0.13773046218077972,3,131.68925872619073,0.04591015406025991,21.781673803303693
0.001347187147471369,4,96.33786611529716,0.00033679678686784225,2969.149466358763
8.08012263888247,4,157.92197923655397,2.0200306597206175,0.4950419911637906
0.14383488964233626,3,90.19320838354463,0.04794496321411209,20.85724824804247
0.0006939317122348352,4,96.27067693377958,0.0001734829280587088,5764.255948352379
8.725228586540487,3,133.66873757661406,2.908409528846829,0.34383053352066806
0.013373479817928881,3,123.72208485294023,0.004457826605976294,224.32456180762404
0.13430544418450735,3,138.7533526073581,0.04476848139483578,22.337143652037163
